0022200720,2023-01-25 00:00:00,28.53916667,-81.38361111
0022100127,2021-11-05 00:00:00,43.642549,-79.3812204
0022101025,2022-03-14 00:00:00,37.75027778,-122.2030556
0022200578,2023-01-05 00:00:00,29.75083333,-95.36222222
0022101221,2022-04-10 00:00:00,29.75083333,-95.36222222
0022100384,2021-12-10 00:00:00,33.75722222,-84.39638889
0022000038,2020-12-27 00:00:00,41.88055556,-87.67416667
0021901279,2020-08-07 00:00:00,43.642549,-79.3812204
0021800671,2019-01-18 00:00:00,42.36630278,-71.06222778
0022200836,2023-02-10 00:00:00,39.76388889,-86.15555556
0021800612,2019-01-09 00:00:00,29.94888889,-90.08194444
0022201174,2023-04-02 00:00:00,43.04361111,-87.91694444
0021900080,2019-11-02 00:00:00,38.89805556,-77.02083333
0022200965,2023-03-05 00:00:00,40.68265,-73.97468889
0021800401,2018-12-10 00:00:00,34.04305556,-118.2672222
0022000064,2020-12-31 00:00:00,28.53916667,-81.38361111
0022001053,2021-05-13 00:00:00,33.44583333,-112.0713889
0021900171,2019-11-15 00:00:00,44.97944444,-93.27611111
0022000063,2020-12-31 00:00:00,38.89805556,-77.02083333
0021900214,2019-11-21 00:00:00,33.44583333,-112.0713889
0022200225,2022-11-18 00:00:00,41.49638889,-81.68805556
0022200197,2022-11-13 00:00:00,38.64916667,-121.5180556
0021900487,2019-12-29 00:00:00,35.13833333,-90.05055556
0022200384,2022-12-09 00:00:00,29.94888889,-90.08194444
0021801199,2019-04-07 00:00:00,39.76388889,-86.15555556
0022000218,2021-01-20 00:00:00,39.90111111,-75.17194444
0022100193,2021-11-14 00:00:00,33.75722222,-84.39638889
0022000535,2021-03-01 00:00:00,45.53166667,-122.6666667
0021800888,2019-02-23 00:00:00,25.78138889,-80.18805556
0022100020,2021-10-22 00:00:00,42.36630278,-71.06222778
0022000677,2021-03-24 00:00:00,38.64916667,-121.5180556
0021900031,2019-10-26 00:00:00,41.88055556,-87.67416667
0022201043,2023-03-16 00:00:00,40.68265,-73.97468889
0022101226,2022-04-10 00:00:00,40.75055556,-73.99361111
0022200832,2023-02-09 00:00:00,33.75722222,-84.39638889
0022200718,2023-01-24 00:00:00,33.44583333,-112.0713889
0022100534,2021-12-31 00:00:00,43.642549,-79.3812204
0022200554,2023-01-02 00:00:00,39.90111111,-75.17194444
0022100435,2021-12-17 00:00:00,42.36630278,-71.06222778
0022100850,2022-02-12 00:00:00,43.642549,-79.3812204
0021800165,2018-11-08 00:00:00,45.53166667,-122.6666667
0021800176,2018-11-10 00:00:00,29.94888889,-90.08194444
0021900315,2019-12-04 00:00:00,45.53166667,-122.6666667
0021900818,2020-02-13 00:00:00,42.36630278,-71.06222778
0021800162,2018-11-07 00:00:00,34.04305556,-118.2672222
0021800181,2018-11-10 00:00:00,32.79055556,-96.81027778
0021900826,2020-02-21 00:00:00,28.53916667,-81.38361111
0021900526,2020-01-04 00:00:00,33.75722222,-84.39638889
0021800925,2019-02-28 00:00:00,29.75083333,-95.36222222
0022101094,2022-03-23 00:00:00,45.53166667,-122.6666667
0021801023,2019-03-14 00:00:00,43.642549,-79.3812204
0021800704,2019-01-22 00:00:00,32.79055556,-96.81027778
0022200542,2022-12-31 00:00:00,29.42694444,-98.4375
0021900367,2019-12-12 00:00:00,42.36630278,-71.06222778
0022100730,2022-01-24 00:00:00,35.46333333,-97.515
0022101162,2022-04-02 00:00:00,40.75055556,-73.99361111
0021800324,2018-11-30 00:00:00,25.78138889,-80.18805556
0021900539,2020-01-06 00:00:00,35.225,-80.83916667
0022200893,2023-02-23 00:00:00,34.04305556,-118.2672222
0021801049,2019-03-17 00:00:00,34.04305556,-118.2672222
0021801182,2019-04-05 00:00:00,38.89805556,-77.02083333
0022100566,2022-01-04 00:00:00,34.04305556,-118.2672222
0022000230,2021-01-22 00:00:00,42.69694444,-83.24555556
0022100796,2022-02-05 00:00:00,28.53916667,-81.38361111
0021900530,2020-01-04 00:00:00,32.79055556,-96.81027778
0021900639,2020-01-20 00:00:00,38.89805556,-77.02083333
0021801137,2019-03-30 00:00:00,40.68265,-73.97468889
0021801208,2019-04-07 00:00:00,34.04305556,-118.2672222
0022200418,2022-12-14 00:00:00,41.88055556,-87.67416667
0022000295,2021-01-29 00:00:00,35.46333333,-97.515
0021900497,2019-12-31 00:00:00,35.225,-80.83916667
0021900686,2020-01-26 00:00:00,29.42694444,-98.4375
0022000362,2021-04-18 00:00:00,35.225,-80.83916667
0021900476,2019-12-28 00:00:00,38.89805556,-77.02083333
0021900478,2019-12-28 00:00:00,29.75083333,-95.36222222
0022000173,2021-01-13 00:00:00,38.64916667,-121.5180556
0022100480,2021-12-23 00:00:00,40.75055556,-73.99361111
0021801052,2019-03-18 00:00:00,42.36630278,-71.06222778
0022200577,2023-01-05 00:00:00,32.79055556,-96.81027778
0021800031,2018-10-20 00:00:00,41.88055556,-87.67416667
0022100865,2022-02-14 00:00:00,40.76833333,-111.9011111
0022000335,2021-02-03 00:00:00,29.94888889,-90.08194444
0022201047,2023-03-17 00:00:00,35.225,-80.83916667
0022000645,2021-03-21 00:00:00,25.78138889,-80.18805556
0021900889,2020-02-29 00:00:00,25.78138889,-80.18805556
0022201068,2023-03-19 00:00:00,43.04361111,-87.91694444
0022100244,2021-11-20 00:00:00,43.04361111,-87.91694444
0021800971,2019-03-06 00:00:00,29.94888889,-90.08194444
0022100998,2022-03-11 00:00:00,25.78138889,-80.18805556
0022201187,2023-04-04 00:00:00,37.75027778,-122.2030556
0022000299,2021-01-30 00:00:00,35.225,-80.83916667
0022200099,2022-10-31 00:00:00,43.642549,-79.3812204
0022201227,2023-04-09 00:00:00,39.74861111,-105.0075
0022200851,2023-02-11 00:00:00,40.75055556,-73.99361111
0022101159,2022-04-01 00:00:00,39.74861111,-105.0075
0022200973,2023-03-05 00:00:00,38.89805556,-77.02083333
0021900153,2019-11-12 00:00:00,38.64916667,-121.5180556
0022000591,2021-03-13 00:00:00,44.97944444,-93.27611111
0021800303,2018-11-27 00:00:00,35.13833333,-90.05055556
0022000071,2021-01-01 00:00:00,32.79055556,-96.81027778
0021800184,2018-11-11 00:00:00,42.69694444,-83.24555556
0021900346,2019-12-09 00:00:00,29.75083333,-95.36222222
0022100587,2022-01-07 00:00:00,35.46333333,-97.515
0021900732,2020-02-01 00:00:00,42.36630278,-71.06222778
0021800316,2018-11-29 00:00:00,43.642549,-79.3812204
0022200472,2022-12-21 00:00:00,29.75083333,-95.36222222
0022100185,2021-11-13 00:00:00,40.76833333,-111.9011111
0022000732,2021-04-01 00:00:00,40.68265,-73.97468889
0021900219,2019-11-22 00:00:00,41.88055556,-87.67416667
0022000207,2021-01-18 00:00:00,45.53166667,-122.6666667
0022000217,2021-01-20 00:00:00,39.76388889,-86.15555556
0022100133,2021-11-06 00:00:00,39.74861111,-105.0075
0021800249,2018-11-20 00:00:00,38.89805556,-77.02083333
